2002|ZONA FRANCA INDUSTRIAL DE BIENES  Y DE SERVICIOS DE BARRANQUILLA S.A. USUARIO OPERADOR DE ZONA FRANCA.|Aduanas de Barranquilla|ZONA FRANCA|CR 30 AV HAMBURGO ED ADMINISTRATIVO P 4|1993-02-18|2024-06-20
2839|MECANELECTRO S. A.|Aduanas de Bogotá|DEP PRIV|CL 127 D   45   81|2010-04-19|2015-04-18
2840|SBT S.A.|Aduanas de Bogotá|DEP PRIV|CL 21   69 B   06|2010-06-24|2015-06-23
2841|ZFPE SOCIEDAD PORTUARIA  BARRANQUILLA|Aduanas de Barranquilla|ZONA FRANCA|SOCIEDAD PORTUARIA REGIONAL DE BARRANQUI|2009-07-22|2029-07-22
2842|HOJALATA Y LAMINADOS S . A.  HOLASA|Aduanas de Medellín|DEP PRIV PROC I|CL 17   43 F 122|2010-06-06|2015-06-06
2845|ZF PERMANENTE ESPECIAL PRODUCTOS FAMILIA|Aduanas de Bogotá|ZONA FRANCA|CR 106       15 A   25|2010-05-12|2025-05-11
2846|SAPIA C I SAS CODIGO 80|Aduanas de Bogotá|DEP FRANCO|LOCAL LMI012 AEROPUERTO EL DORADO|2010-07-07|2015-07-07
2847|INMOBILIARIA RTM LIMITADA|Aduanas de Medellín|DEP PRIV TRANSF|Cra 49 No 39 sur 100|2010-07-16|2015-07-16
2849|ZFPE CONVERGYS CUSTOMER MANAGEMENT COLOM|Aduanas de Bogotá|ZONA FRANCA|CL 93 11 A 11 OF 201 A 203 - 301 A 303|2010-06-16|2020-06-16
2850|SAPIA C I SAS|Aduanas de Medellín|DEP FRANCO|ARPTO INTNAL JO. MA. CORDOBA LOCAL 28|2010-04-19|2015-04-19
2851|IN BOND GEMA S.A.  CODIGO 83|Aduanas de Bogotá|DEP FRANCO|AEROPUERTO EL DORADO LOCAL 2206B|2010-07-23|2015-07-23
2852|GRUPO HERÓICA SAS|Aduanas de Cartagena|ZONA FRANCA|CENTRO DE CONVENCIONES CARTAGENA INDIAS|2010-07-15|2012-12-07
2853|ZONA FRANCA METROPOLITANA S.A.S. USUARIO|Aduanas de Bogotá|ZONA FRANCA|CL 72   5   83 OF 201|2010-02-10|2025-02-09
2854|ZF PERMANENTE ESPECIAL AGROINDUSTRIAL AG|Aduanas de Bogotá|ZONA FRANCA|CR 106       15 A   25|2010-03-19|2025-03-18
2855|ZF PERMANENTE ESPECIAL  ALIMENTOS NARIÑO|Impuestos y Aduanas de Ipiales|ZONA FRANCA|CR 106       15 A   25|2010-06-01|2025-06-01
2861|SEGAR S A|Impuestos y Aduanas de Manizales|DEP PRIV|TERRAZA II PARUQE INDUSTRIAL MANIZALES|2010-08-09|2015-08-09
2862|ZFPE PROCESADORA DE ACEITE OROROJO|Impuestos y Aduanas de Bucaramanga|ZONA FRANCA|VEREDA LA MONEJA (MUN. SABANA TORRES)|2010-07-14|2025-07-14
2864|GRUPO PORTUARIO S.A. CODIGO 24360|Impuestos y Aduanas de Buenaventura|DEP PUBL|MUELLE 13 TERMINAL MARITIMO BUENAVENTURA|2009-02-27|2014-02-27
2865|ZFPE DE SALUD DE SABANETA|Aduanas de Medellín|ZONA FRANCA|CR 30 AV HAMBURGO ED ADMINISTRATIVO P 4|2010-05-06|2025-05-06
2866|ZFPE CLINICA MEGACENTRO PINARES|Impuestos y Aduanas de Pereira|ZONA FRANCA|ALD DEL AEROPUERTO ALFONSO BONILLA  ZN A|2010-08-05|2025-08-05
2868|FESTO LIMITADA|Aduanas de Bogotá|DEP PRIV|VDA LA PUNTA  AUT MEDELLIN KM  6   3   C|2010-09-08|2015-09-08
2869|SCHNEIDER ELECTRIC DE COLOMBIA S.A|Aduanas de Bogotá|DEP PRIV PROC I|CR 102 A   25 D   40|2010-09-08|2015-09-23
2870|OKRA LEASING INC|Aduanas de Bogotá|DEP PRIV PROC I|CD EMPRESARIAL METROPOLITANO MD 3 BG 13|2010-08-07|2015-08-07
2873|ZONA FRANCA INTERNACIONAL DE PEREIRA S.A|Impuestos y Aduanas de Pereira|ZONA FRANCA|CR 13   13   50 CC UNIPLEX OF 402   403|2010-07-15|2015-07-15
2886|AEROREPUBLICA S.A. CODIGO 25050|Aduanas de Cartagena|PROV ABORDO |AV EL DORADO EN 1 TER AEREO SIMON BOLIVA|2010-05-07|2013-05-07
2887|AEROREPUBLICA S.A. CODIGO 25065|Aduanas de Cali|PROV ABORDO |AEROPUERTO ALFONSO BONILLA ARAGON|2010-05-18|2015-05-18
2888|AEROREPUBLICA S.A. CODIGO 26901|Impuestos y Aduanas de Pereira|PROV ABORDO |AEROPUERTO MATECAÑA BODEGA 13 PEREIRA|2010-08-25|2015-08-25
2889|AEROREPUBLICA S.A. CODIGO 25085|Aduanas de Barranquilla|PROV ABORDO |AEROPUERTO ERNESTO CORTISSOZ BD J4 BARRA|2010-07-30|2015-07-30
2893|PROMOTORA TURISTICA DEL CARIBE S.A. PROT|Aduanas de Cartagena|ZONA FRANCA|VIA ANILLO VIAL SEC CIELO MAR|2012-05-04|2012-11-29
2898|REENCAFE S.A. CODIGO 25100|Impuestos y Aduanas de Pereira|DEP PRIV|CARRERA 16 A No 10-94/98  DOSQUEBRADAS|2010-09-16|2015-09-16
2900|ZFP ESPECIAL EXTRACTO LOMA FRESCA|Impuestos y Aduanas de Bucaramanga|ZONA FRANCA|CR 30 AV HAMBURGO ED ADMINISTRATIVO P 4|2010-09-27|2025-09-27
2901|ZFP CONJUNTO  INDUSTRIAL PARQUE SUR|Aduanas de Cali|ZONA FRANCA|ALD DEL AEROPUERTO ALFONSO BONILLA  ZN A|2010-09-18|2025-09-18
2902|COEXITO S.A.|Aduanas de Cali|DEP PRIV|CR 36    10   119 URB ACOPI|2010-10-04|2015-10-04
2904|DEUTSCHE LUFTHANSA AKTIENGESELLSCHAFT|Aduanas de Bogotá|PROV ABORDO |CL 100   8 A   49  OF 806|2010-10-27|2015-10-27
2905|ORGANIZACION SOLARTE Y CIA. SCA  24470|Aduanas de Bogotá|DEP PRIV|CL 12 B   35   69|2009-10-27|2014-10-27
2906|ORGANIZACION SOLARTE Y CIA. SCA  24460|Aduanas de Bogotá|DEP PRIV|CL 12 B   35   69|2009-05-27|2014-05-27
2907|ORGANIZACION SOLARTE Y CIA. SCA 24480|Aduanas de Bogotá|DEP PRIV|CR 1 No 12- 8 1 MADRID - CUNDINAMARCA|2009-05-27|2014-05-27
2908|SUPERPOLO S.A. CODIGO 25114|Aduanas de Bogotá|DEP PRIV PROC I|VIA SIBERIA COTA KM 1 (!) PUNTO  6 (!) C|2010-09-28|2015-09-28
2911|ZFP ESPECIAL  AGROINDUSTRIA BIOCAFE|Aduanas de Bogotá|ZONA FRANCA|CR 106       15 A   25|2010-10-01|2025-10-01
2913|ZFP INTERNACIONAL DEL ATLANTICO|Aduanas de Barranquilla|ZONA FRANCA|Kilometro 114 cr cordialidad entre carta|2007-12-07|2022-12-07
2914|ALMACENADORES Y COMERCIO EXTERIOR S.A. A|Aduanas de Medellín|DEP PUBL|CALL 33 No 41 -139 BODEGA 3 ITAGUI|2010-11-19|2015-11-20
2915|SERVICIO AEREO TERRITORIOS NACIONALES SA|Aduanas de Bogotá|DEP PRIV|AV EL DORADO EN UNO IN 11|2011-01-03|2015-01-03
2918|SOCIEDAD PORTUARIA TERMINAL DE CONTENEDORES DE BUENAVENTURA S.A. T.C.BUENA S.A.|Impuestos y Aduanas de Buenaventura|DEP PUBL|CARRERA 28 A No 7 - 152 KILOMETRO 5 VA A|2010-12-30|2015-12-30
2919|ZFPE COMPAÑIA OPERADORA CLINICA HISPANOA|Impuestos y Aduanas de Pasto|ZONA FRANCA|CARRERA 41 No 19 D 147 VIVERO|2010-12-07|2025-12-07
2920|SED INTERNATIONAL DE COLOMBIA  S A S|Aduanas de Bogotá|DEP PRIV|CR 1   7   320 KM 1 VTE CHIA-COTA|2011-01-18|2016-01-18
2924|ZONA FRANCA PARQUE CENTRAL S.A.S.|Aduanas de Cartagena|ZONA FRANCA|BRR MANGA CL 25   25   17|2010-10-25|2025-10-25
2926|MEGA BODEGAS DE NARIÑO LTDA|Impuestos y Aduanas de Ipiales|DEP PUBL|AV PANAMERICANA NORTE CL 3 ESTE   2    1|2011-02-07|2016-02-07
2931|PRODUCTORA DE GELATINA S.A PROGEL|Impuestos y Aduanas de Manizales|DEP PRIV|PARQUE INDUSTRIAL JUANCHITO|2010-10-13|2015-10-13
2933|FABRICATO S.A. - Medellín|Aduanas de Medellín|DEP PRIV|CR 50   38   320   BELLO|2010-12-16|2015-12-16
2934|BAYER  S.A.                      21330|Aduanas de Barranquilla|DEP PRIV|CARRERA 50 CALLE 8 SOLEDAD|2011-03-01|2013-01-21
2935|BAYER  S.A. DPPI|Aduanas de Barranquilla|DEP PRIV PROC I|CARRERA 50 CALLE 8|2011-01-01|2013-10-01
2936|ZFPE SER. SOC. PORT. REGIONAL CARTAGENA|Aduanas de Cartagena|ZONA FRANCA|TERMINAL DE MANGA, DISTRITO TURISTICO|2011-01-07|2026-01-07
2937|ZF PERMANENTE BRISA  SA USUARIO OPERADOR|Impuestos y Aduanas de Riohacha|ZONA FRANCA|CORREGIMIENTO DE MINGUEO MUN. DIBULLA|2010-08-02|2025-08-25
2941|ALMACENES GENERALES DE DEPOSITO ALMAVIVA|Impuestos y Aduanas de Pereira|DEP PUBL|cr 8 No 34- 50/74/80/100|2011-02-10|2016-02-11
2944|COOPERATIVA DE IMPRESORES Y PAPELEROS DE|Aduanas de Medellín|DEP PRIV|CL 55   67 B   63|2011-03-09|2016-03-09
2945|PLAZA MAYOR MEDELLIN CONVENCIONES Y EXPO|Aduanas de Medellín|DEP TRANSITORIO|CALLE 41 55 - 35|2010-08-30|2012-12-14
2946|ZFPE CERAMICA SAN LORENZO IN DE COLOMBIA|Aduanas de Bogotá|ZONA FRANCA|VEREDA LA CAROLINA A 1.3 KM DE L A FCA|2009-12-16|2024-12-16
2949|ALMACENES GENERALES DE DEPOSITO ALMAVIVA|Aduanas de Bogotá|DEP PUBL|MUNICIPIO DE CHIA CUNDINAMARCA|2010-07-26|2015-07-16
2953|INVERSIONES IDERNA S.A. DE C.I. 24606|Impuestos y Aduanas de Manizales|DEP PRIV TRANSF|PAR INDUSTRIAL IDERNA LA ENEA|2011-02-10|2016-02-10
2954|ZONA FRANCA SURCOLOMBIANA SAS USUARIO OP|Aduanas de Bogotá|ZONA FRANCA|Cra. 5 No. 10-03 Sur Zona Industrial nei|2010-12-29|2025-12-29
2956|SOCIEDAD PORTUARIA REGIONAL DE BARRANQUI|Aduanas de Barranquilla|DEP PUB APOYO|CL 1 A CR  38  TERM MARIT|2010-07-23|2015-07-23
2959|AEROVIAS DE MEXICO S.A DE C.V AEROMEXICO|Aduanas de Bogotá|PROV ABORDO |TR 93 No 52 A 96 GATE GOURMET LTDA|2011-02-24|2016-02-24
2960|SCHNEIDER ELECTRIC ENERGY DE COLOM 25146|Aduanas de Bogotá|DEP PRIV|KM 7.1 BOD 105 AUTOPISTA  BOGOTA - MEDELLIN|2011-04-08|2016-04-08
2961|ZONA FRANCA PERMANENTE ESPECIAL HABLA CALL CENTER BPO|Impuestos y Aduanas de Palmira|ZONA FRANCA|ALD DEL AEROPUERTO ALFONSO BONILLA  ZN A|2011-02-10|2026-02-10
2962|CENTRO LOGISTICO DEL PACIFICO S.A|Impuestos y Aduanas de Buenaventura|ZONA FRANCA|CR 2 A   2   3 P 2  SEC CENTRO ALTOS CIA|2011-03-11|2026-03-11
2963|SCHNEIDER ELECTRIC ENERGY  CODIGO 25147|Aduanas de Bogotá|DEP PRIV PROC I|ED AREVA COMPLEJO IND CELTA TRADE PARK B|2011-04-15|2016-04-16
2964|ZONA FRANCA PERMANENTE GEA S.A.S|Aduanas de Bogotá|ZONA FRANCA|ZF CONTROL AUTOS CDA KM   2   5|2011-01-03|2026-01-03
2965|C.I. INVERMEC S.A.  Código 0000010|Impuestos y Aduanas de Manizales|DEP PRIV DI INT|CARRERA 22 No.75-111|2011-04-11|2016-05-08
2966|ESPUMLATEX S A CODIGO 24610|Aduanas de Bogotá|DEP PRIV TRANSF|CR 38 No 14- 50|2011-05-12|2016-05-12
2968|ZFPE GECELCA 3|Aduanas de Medellín|ZONA FRANCA|PUERTO LIBERTADOR CORDOBA|2011-05-13|2026-05-13
2969|COLPISA COLOMBIANA DE PINTURAS S.A|Aduanas de Medellín|DEP PRIV TRANSF|CR 50 No 98 SUR 103-  LA ESTRELLA|2011-03-17|2016-03-17
2975|ZFPE CEMENTERA DEL MAGDALENA MEDIO|Aduanas de Medellín|ZONA FRANCA|CR 30 AV HAMBURGO ED ADMINISTRATIVO P 4|2011-04-25|2026-04-25
2976|TAM LINHAS AÉREAS S.A.,SUCURSAL COLOMBIA|Aduanas de Bogotá|PROV ABORDO |CALLE 26 No.113-31|2011-05-20|2016-05-20
2977|POLIPROPILENO DEL CARIBE S.A. PROPILCO|Aduanas de Cartagena|DEP PRIV|ZONA INDUSTRIAL VIA MAMONAL KM 8|2011-06-21|2016-06-21
2978|DISTRIBUIDORA DE COMBUSTIBLE WAYUU LTDA|Impuestos y Aduanas de Maicao|DEP PUBL|DG 16   54       125|2011-04-26|2016-04-26
2980|PRACO DIDACOL S A|Aduanas de Bogotá|DEP PRIV|AV EL DORADO   78   20|2011-06-09|2016-06-09
2982|AVIANCA S.A. CODIGO 25181|Aduanas de Bogotá|PROV ABORDO |MUELLE INTERNACIONAL EL DORADO|2011-06-05|2016-07-05
2983|PFIZER S.A. CODIGO 25142|Aduanas de Bogotá|DEP PRIV|CR 69 B No 19 A 50 BODEGA 16|2011-05-09|2016-05-09
2984|ORGANIZACIÓN TERPEL S.A. CODIGO 21700|Aduanas de Bogotá|DEP PRIV|CR 7   75   51 OF 13   1|2011-03-30|2016-03-30
2985|IMPORTADORA ELECTRONICA S.A. IMPORTRONIC|Impuestos y Aduanas de Pereira|DEP PRIV|CR 14   104   89|2011-06-22|2016-07-24
2988|ZONA FRANCA ANDINA S.A.S. USUARIO OPERAD|Impuestos y Aduanas de Manizales|ZONA FRANCA|CL 64 A   21   50 OF 1604   1605 ED PORT|2011-03-11|2026-03-11
2989|ZFPE AGROINDUSTRIAL EXTRACTORA LA GLORIA|Impuestos y Aduanas de Valledupar|ZONA FRANCA|CR 106       15 A   25|2011-05-03|2026-05-03
2992|BAVARIA S.A.|Aduanas de Cartagena|DEP PRIV|KM 14 VÍA A MAMONAL ENT A PASACABALLOS|2011-08-09|2016-08-11
2997|ROCSA COLOMBIA S A|Aduanas de Cartagena|DEP PRIV|Transversal 52 D No. 16 - 137, Barrio el|2011-06-01|2016-06-15
2998|UMO UMO S.A. SABANETA|Aduanas de Medellín|DEP PRIV TRANSF|CR 48   14     86|2010-03-04|2015-03-04
2999|SUPPLA SA CARTAGENA 25193|Aduanas de Cartagena|DEP PUBL|AVENIDA CENTRAL EL BOSQUE No. 53-76|2011-01-09|2016-09-21
3002|ZFPE OLMUE COLOMBIA|Aduanas de Cali|ZONA FRANCA|HACIENDA LA ITALIA  - PALMIRA|2011-06-29|2026-07-11
3005|VM CARGO SERVICES LTDA|Aduanas de Bogotá|TRAFICO POSTAL|CALLE 25 D  No. 84B-90|2011-06-01|2016-06-01
3009|SUPPLA SA 25196|Aduanas de Bogotá|DEP PUBL|CALLE 60 No.15-07-76|2011-09-21|2016-09-21
3010|SUPPLA SA 25197 CUCUTA|Aduanas de Cúcuta|DEP PUBL|CALLE 21 No.10-25|2011-09-21|2016-09-21
3015|SOCIEDAD PORTUARIA RIO GRANDE S.A|Aduanas de Barranquilla|DEP PUBL|CL 2   38   240|2011-07-07|2016-07-07
3019|SCHNEIDER ELECTRIC DE COLOMBIA S.A|Aduanas de Bogotá|DEP PRIV|CR 102 A   25 D   40|2011-10-11|2016-10-11
3020|INDUSTRIA DE EJES Y TRANSMISIONES S.A.|Aduanas de Bogotá|DEP PRIV TRANSF|ZN INDUSTRIAL GIRON KM 7|2011-10-21|2016-10-21
3022|SPEEDWAY EXPRESS DE COLOMBIA LIMITADA.|Aduanas de Bogotá|TRAFICO POSTAL|TRANSVERSAL 44 No. 93A-77.|2010-01-07|2015-01-07
3023|DAIMLER COLOMBIA S A|Aduanas de Bogotá|DEP PRIV TRANSF|AV CL 26      70 A 25|2011-11-08|2016-11-08
3344|SUPPLA SA CALI 25195|Aduanas de Cali|DEP PUBL|CALLE 39 No.3N-79|2011-09-13|2015-09-13
3345|SUPPLA SA  DIAGONAL 22    25198|Aduanas de Bogotá|DEP PUBL|DIAGONAL 22A No.56 A - 40|2011-09-13|2017-08-08
3346|DE  CASTRO GONZALEZ FERNANDO|Aduanas de Bogotá|DEP FRANCO|CR 10   24   76 MN 5 BRR CENTRO|2011-10-25|2016-10-25
3347|ROLDAN Y CIA LTDA|Aduanas de Cartagena|DEP PUBL|CR 43 A   1 A SUR 69 OF 703|2011-11-11|2016-11-11
3351|COLTEJER S.A.|Aduanas de Medellín|DEP PRIV|CR  42   54 A   161 AUT SUR|2011-10-13|2016-10-13
3360|COMPAÑIA ESTIBADORA COLOMBIANA LTDA|Aduanas de Cartagena|DEP FRANCO|BRR MANGA TERMINAL MARITIMO CARTAGENA|2011-09-02|2015-09-02
3361|ALMACENES GENERALES DE DEPOSITO ALMAVIVA|Impuestos y Aduanas de Bucaramanga|DEP PUBL|CL   36  7  47 P 5 BRR CENTRO INTERNACIO|2011-11-03|2016-11-03
3363|ALMACENES GENERALES DE DEPOSITO ALMAGRAR|Impuestos y Aduanas de Urabá|DEP PUBL|CR 7    71   52    TO A  OF 902|2012-02-14|2013-02-14
3364|ALMACENES GENERALES DE DEPOSITO ALMAGRAR|Aduanas de Cartagena|DEP PUBL|CR 7    71   52    TO A  OF 902|2012-02-20|2013-02-20
3371|INVESA S.A.|Aduanas de Medellín|DEP PRIV|CR 48   26 SUR   181 LC  314 A|2011-12-15|2016-12-15
3375|UNILEVER ANDINA COLOMBIA LTDA|Impuestos y Aduanas de Palmira|DEP PRIV|AV AER ROZO KM 13|2012-02-28|2017-02-28
3378|ZFPE AGROINDUSTRIAL ACEITES CIMARRONES|Impuestos y Aduanas de Villavicencio|ZONA FRANCA|CRUCE VIA PTO RICO KLM 1   5  FINCA ZONA|2012-03-22|2027-03-22
3380|AEROVIAS DE INTEGRACION REGIONAL S.A.  A|Aduanas de Bogotá|PROV ABORDO |CARRERA 103 No. 25 B 74|2012-02-08|2017-02-08
3381|EJERCITO NACIONAL CONTADURIA PRINCIPAL D|Aduanas de Bogotá|DEP PRIV|AEROPUERTO ELDORADO ENTRADA 6 NUEVA ZONA|2012-02-17|2017-02-17
3382|AIR CANADA SUCURSAL COLOMBIA|Aduanas de Bogotá|PROV ABORDO |CL 26   113   31|2011-10-06|2016-10-06
3391|FILIGRANA MOMPOSINA|Aduanas de Medellín|DEP FRANCO|CR 53   98   3 P 1 LC   AEC 9|2012-01-30|2017-01-30
3392|ROLDAN Y CIA LTDA|Aduanas de Cúcuta|DEP PUBL|CR 43 A   1 A SUR 69 OF 703|2012-04-11|2017-04-11
3409|ZOFICOL S.A.S.ZF DE BOGOTA S A USU. OP.|Aduanas de Bogotá|ZONA FRANCA|AVDA.BOYACÁ CALLE 56 A SUR No. 33-53|2012-04-25|2027-11-18
3411|COOPERATIVA MULTIACTIVA DE INTRODUCTORES|Impuestos y Aduanas de Maicao|DEP PRIV|CL 16   4   28 ED TEIRUMA P 01|2010-07-19|2015-07-19
3412|COOPERATIVA MULTIACTIVA DE INTRODUCTORES|Impuestos y Aduanas de Maicao|DEP PRIV|CL 16   4   28 ED TEIRUMA P 01|2012-07-19|2015-07-19
3414|ALMACENADORA DE CARGA LTDA. ALMACARGA|Aduanas de Barranquilla|DEP PUBL|CL 10   39   06|2012-05-02|2017-05-02
3415|IMPOXMAR S.A|Aduanas de Cartagena|DEP PUBL|BRR MANGA TERMINAL MARITIMO SPRC|2012-04-30|2017-04-30
3416|ZF DE BOGOTA S A.US.O.TABLEMAC MDF S.A.S|Aduanas de Medellín|ZONA FRANCA|VÍA HATILLO BARBOSA KM 1.3 ANT CAB MUNIC|2011-12-30|2026-12-30
3417|AEROREPUBLICA S.A.|Impuestos y Aduanas de Bucaramanga|PROV ABORDO |AEROPUERTO PALONEGRO PLATAFORMA PRINCIPA|2011-03-16|2016-03-16
3425|REENCAFE S.A.                  25237|Impuestos y Aduanas de Pereira|DEP PRIV|AVENIDA VTO CR 2N No 15 - 149 LA UNION|2012-04-18|2017-04-18
3426|TEAM FOODS COLOMBIA S.A.|Aduanas de Bogotá|DEP PRIV|AUT SUR 57     21|2012-03-23|2017-03-23
3427|LOGISTICA TRANSPORTE Y DISTRIBUCION SA LTD EXPRESS S.A|Aduanas de Medellín|TRAFICO POSTAL|CALLE 37 No. 64 A 52 BRR LOS CONQUISTADORES|2012-01-27|2017-01-27
3432|ALMACENES GENERALES DE DEPOSITO ALMAGRAR|Aduanas de Cartagena|DEP PUBL|MAMONAL SECTOR ALBORNOZ CARRERA 56 N. 1-|2012-05-16|2017-05-16
3434|YAZAKI CIEMEL S.A.|Aduanas de Bogotá|DEP PRIV TRANSF|AUT NORTE KM 21 VIA CHIA|2012-04-09|2017-04-09
3443|ECOPETROL S.A.|Impuestos y Aduanas de Santa Marta|DEP PRIV DI INT|POZOS COLORADOS KM 12 VIA SANTA MARTA|2011-05-03|2016-05-25
3444|PAQUETES Y CARGA EXPRESS LTDA. PAQ EXPRESS LTDA.|Aduanas de Bogotá|TRAFICO POSTAL|CARRERA 25 G No 101 B 08|2010-05-16|2015-03-05
3445|THOMAS GREG EXPRESS S.A.|Aduanas de Bogotá|TRAFICO POSTAL|CALLE 50 No.79-54 INT 10.|2009-09-24|2014-10-07
3446|OCS INTERNACIONAL LIMITADA.|Aduanas de Bogotá|TRAFICO POSTAL|CARRERA 73 C No 25 F 44|2009-10-23|2014-10-29
3448|ZONA FRANCA DE BOGOTA S A USUARIO OPERAD|Aduanas de Bogotá|ZONA FRANCA|CR 106       15 A   25|2012-05-17|2029-05-17
3453|CARGO ZONE ETC  Y CIA LTDA |Aduanas de Bogotá|TRAFICO POSTAL|CALLE 65 No. 98-53|2012-07-24|2017-07-24
3454|OILTANKING COLOMBIA S.A.|Aduanas de Cartagena|DEP PUBL|CARR MAMONAL KM 12|2012-08-03|2017-08-03
3455|LARS COURRIER S.A.|Aduanas de Bogotá|TRAFICO POSTAL|TRANSVERSAL 85 No.65-06|2009-10-26|2014-10-26
3457|ALMACENES GENERALES DE DEPOSITO DE CAFE|Impuestos y Aduanas de Palmira|DEP PUBL|CL 8 No 20 - 99|2012-06-21|2017-06-21
3458|FABRICATO S.A. - Rionegro|Aduanas de Medellín|DEP PRIV|Kilometro 37 Autopista Medellin Bogotá|2012-07-24|2017-07-24
3459|ALMACENADORA DE MERCANCIA DE COMERCIO IN|Impuestos y Aduanas de Ipiales|DEP PUBL|CR 2 NORTE   16 ESTE 241|2012-06-05|2017-06-05
3461|FRIO FRIMAC S.A.|Aduanas de Barranquilla|DEP PUBL|CL 10 No. 37 B - 76 Brr. MESOLANDIA|2012-05-23|2017-05-23
3463|LA RIVIERA DUTY FREE SAS|Aduanas de Cartagena|DEP FRANCO|AEROPUERTO RAFAEL NUNEZ LOC. 405 Y 406|2012-08-10|2017-08-10
3467|IMAGINA DE COLOMBIA S A S|Aduanas de Bogotá|DEP FRANCO|CR 4   73   71|2011-04-11|2015-04-11
3468|GRASAS S.A.|Impuestos y Aduanas de Palmira|DEP PRIV|CL 11   18   113|2012-03-04|2017-03-04
3470|MAC - JOHNSON CONTROLS COLOMBIA S.  A.|Aduanas de Cali|DEP PRIV TRANSF|CR 35    10   300  ACOPI|2012-07-11|2017-07-11
3471|ZF IND DE BIE Y SER DE CÚCUTA-UOP BQUILL|Aduanas de Cúcuta|ZONA FRANCA|AVDA. LOS LIBERTADORES Z. FRANCA CUCUTA|2012-09-01|2013-01-02
3472|ZF IND DE BIE Y SER STA MTA US.OP.BQUILL|Impuestos y Aduanas de Santa Marta|ZONA FRANCA|ZONA FRANCA SANTA MARTA|2012-08-31|2024-06-29
3473|BUSSCAR DE COLOMBIA S.A.|Impuestos y Aduanas de Pereira|DEP PRIV PROC I|KM 14 VIA CERRITOS|2012-05-30|2017-05-30
3474|ALMAINTER S A S|Aduanas de Bogotá|DEP PUBL|CR 11 No. 93-53|2012-07-09|2017-07-09
3475|FABRICA DE GRASAS Y PRODUCTOS QUIMICOS L|Aduanas de Barranquilla|DEP TRANSITORIO|CL 81      11   68 OF 503|2012-09-13|2012-11-13
3476|GRASAS Y ACEITES VEGETALES LIMITADA. GRA|Aduanas de Barranquilla|DEP TRANSITORIO|VIA 40   54   299|2012-09-13|2012-11-13
3478|SANTAFE DUTY FREE SAS|Aduanas de Bogotá|DEP FRANCO|DTF1 ZONA PASAJ P3 BG. 3Y4 P 5 ED. TERM|2012-09-14|2017-09-14
3479|IMPORTACIONES DUQUE GIRALDO Y CIA S. EN|Impuestos y Aduanas de Manizales|DEP TRANSITORIO|CL 73 A   71 A   110  VIA PANAMERICANA B|2012-10-01|2012-12-01
3480|INDUSTRIAS HACEB S A- 6160|Aduanas de Medellín|DEP PRIV|AUT NORTE CL 59   55   80|2012-09-19|2017-09-19
3481|DISTRIBUIDORA COLOMBIANA DE SENTIMIENTOS|Aduanas de Cali|DEP FRANCO|LOCAL 2228 PARTE ALTA DEL SATELI INT AER|2012-09-21|2017-09-21
3482|HARINERA DEL VALLE S. A. 25285|Aduanas de Barranquilla|DEP TRANSITORIO|CR 33 A 16   04|2012-10-11|2012-11-11
3483|GRASCO LTDA 25286|Aduanas de Barranquilla|DEP TRANSITORIO|MUELLE DE SIAPE VIA 40 No 85-210|2012-10-11|2012-11-11
3484|IMPORTACIONES DUQUE GIRALDO Y CIA 25284|Impuestos y Aduanas de Manizales|DEP TRANSITORIO|CL 73 A   71 A   110  VIA PANAMERICANA B|2012-10-09|2012-12-09
3485|SOCIEDAD PUERTO INDUSTRIAL AGUADULCE SA|Impuestos y Aduanas de Buenaventura|ZONA FRANCA|CONCESION PORTURARIA|2012-07-06|2027-07-06
3486|GRASAS Y ACEITES VEGETALES 25287|Aduanas de Barranquilla|DEP TRANSITORIO|VIA 40   54   299|2012-10-12|2012-11-12
3487|IMPORTACIONES DUQUE GIRALDO Y CIA S25288|Impuestos y Aduanas de Manizales|DEP TRANSITORIO|CL 73 A   71 A   110  VIA PANAMERICANA B|2012-10-24|2012-12-24
3488|ZFPE SIEMENS MANUFACTURING|Aduanas de Bogotá|ZONA FRANCA|VEREDA EL VINO|2008-07-28|2013-01-12
